EDA,Model,VS-i-run1/10_1,6.00000,3.00000,3.00000,20.00000,3.00000,3.00000
EDA,Model,VS-i-run1/11_1,5.00000,11.00000,11.00000,13.00000,11.00000,11.00000
EDA,Model,VS-i-run1/12_1,4.00000,11.00000,11.00000,14.00000,11.00000,11.00000
EDA,Model,VS-i-run1/13_1,4.00000,12.00000,12.00000,13.00000,12.00000,12.00000
EDA,Model,VS-i-run1/14_1,4.00000,9.00000,9.00000,16.00000,9.00000,9.00000
EDA,Model,VS-i-run1/15_1,2.00000,13.00000,13.00000,14.00000,13.00000,13.00000
EDA,Model,VS-i-run1/16_1,4.00000,7.00000,7.00000,18.00000,7.00000,7.00000
EDA,Model,VS-i-run1/17_1,4.00000,10.00000,10.00000,15.00000,10.00000,10.00000
EDA,Model,VS-i-run1/18_1,4.00000,13.00000,13.00000,12.00000,13.00000,13.00000
EDA,Model,VS-i-run1/19_1,5.00000,10.00000,10.00000,14.00000,10.00000,10.00000
EDA,Model,VS-i-run1/1_1,4.00000,9.00000,9.00000,16.00000,9.00000,9.00000
EDA,Model,VS-i-run1/20_1,4.00000,11.00000,11.00000,14.00000,11.00000,11.00000
EDA,Model,VS-i-run1/21_1,5.00000,10.00000,10.00000,14.00000,10.00000,10.00000
EDA,Model,VS-i-run1/22_1,5.00000,5.00000,5.00000,19.00000,5.00000,5.00000
EDA,Model,VS-i-run1/23_1,5.00000,8.00000,8.00000,16.00000,8.00000,8.00000
EDA,Model,VS-i-run1/24_1,3.00000,12.00000,12.00000,14.00000,12.00000,12.00000
EDA,Model,VS-i-run1/25_1,7.00000,6.00000,6.00000,16.00000,6.00000,6.00000
EDA,Model,VS-i-run1/26_1,3.00000,14.00000,14.00000,12.00000,14.00000,14.00000
EDA,Model,VS-i-run1/27_1,5.00000,8.00000,8.00000,16.00000,8.00000,8.00000
EDA,Model,VS-i-run1/28_1,4.00000,11.00000,11.00000,14.00000,11.00000,11.00000
EDA,Model,VS-i-run1/29_1,3.00000,8.00000,8.00000,18.00000,8.00000,8.00000
EDA,Model,VS-i-run1/2_1,3.00000,9.00000,9.00000,17.00000,9.00000,9.00000
EDA,Model,VS-i-run1/30_1,4.00000,9.00000,9.00000,16.00000,9.00000,9.00000
EDA,Model,VS-i-run1/3_1,3.00000,11.00000,11.00000,15.00000,11.00000,11.00000
EDA,Model,VS-i-run1/4_1,4.00000,7.00000,7.00000,18.00000,7.00000,7.00000
EDA,Model,VS-i-run1/5_1,6.00000,5.00000,5.00000,18.00000,5.00000,5.00000
EDA,Model,VS-i-run1/6_1,5.00000,7.00000,7.00000,17.00000,7.00000,7.00000
EDA,Model,VS-i-run1/7_1,1.00000,11.00000,11.00000,17.00000,11.00000,11.00000
EDA,Model,VS-i-run1/8_1,6.00000,7.00000,7.00000,16.00000,7.00000,7.00000
EDA,Model,VS-i-run1/9_1,3.00000,10.00000,10.00000,16.00000,10.00000,10.00000
EDA,Model,VS-i-run10/271_1,7.00000,8.00000,8.00000,14.00000,8.00000,8.00000
EDA,Model,VS-i-run10/272_1,4.00000,8.00000,8.00000,17.00000,8.00000,8.00000
EDA,Model,VS-i-run10/273_1,5.00000,5.00000,5.00000,19.00000,5.00000,5.00000
EDA,Model,VS-i-run10/274_1,3.00000,13.00000,13.00000,13.00000,13.00000,13.00000
EDA,Model,VS-i-run10/275_1,4.00000,7.00000,7.00000,18.00000,7.00000,7.00000
EDA,Model,VS-i-run10/276_1,6.00000,6.00000,6.00000,17.00000,6.00000,6.00000
EDA,Model,VS-i-run10/277_1,4.00000,7.00000,7.00000,18.00000,7.00000,7.00000
EDA,Model,VS-i-run10/278_1,4.00000,8.00000,8.00000,17.00000,8.00000,8.00000
EDA,Model,VS-i-run10/279_1,3.00000,13.00000,13.00000,13.00000,13.00000,13.00000
EDA,Model,VS-i-run10/280_1,5.00000,7.00000,7.00000,17.00000,7.00000,7.00000
EDA,Model,VS-i-run10/281_1,5.00000,8.00000,8.00000,16.00000,8.00000,8.00000
EDA,Model,VS-i-run10/282_1,3.00000,11.00000,11.00000,15.00000,11.00000,11.00000
EDA,Model,VS-i-run10/283_1,3.00000,11.00000,11.00000,15.00000,11.00000,11.00000
EDA,Model,VS-i-run10/284_1,3.00000,14.00000,14.00000,12.00000,14.00000,14.00000
EDA,Model,VS-i-run10/285_1,3.00000,16.00000,16.00000,10.00000,16.00000,16.00000
EDA,Model,VS-i-run10/286_1,4.00000,11.00000,11.00000,14.00000,11.00000,11.00000
EDA,Model,VS-i-run10/287_1,3.00000,12.00000,12.00000,14.00000,12.00000,12.00000
EDA,Model,VS-i-run10/288_1,2.00000,10.00000,10.00000,17.00000,10.00000,10.00000
EDA,Model,VS-i-run10/289_1,3.00000,10.00000,10.00000,16.00000,10.00000,10.00000
EDA,Model,VS-i-run10/290_1,4.00000,7.00000,7.00000,18.00000,7.00000,7.00000
EDA,Model,VS-i-run10/291_1,3.00000,9.00000,9.00000,17.00000,9.00000,9.00000
EDA,Model,VS-i-run10/292_1,2.00000,12.00000,12.00000,15.00000,12.00000,12.00000
EDA,Model,VS-i-run10/293_1,3.00000,10.00000,10.00000,16.00000,10.00000,10.00000
EDA,Model,VS-i-run10/294_1,7.00000,8.00000,8.00000,14.00000,8.00000,8.00000
EDA,Model,VS-i-run10/295_1,7.00000,5.00000,5.00000,17.00000,5.00000,5.00000
EDA,Model,VS-i-run10/296_1,5.00000,5.00000,5.00000,19.00000,5.00000,5.00000
EDA,Model,VS-i-run10/297_1,4.00000,9.00000,9.00000,16.00000,9.00000,9.00000
EDA,Model,VS-i-run10/298_1,5.00000,8.00000,8.00000,16.00000,8.00000,8.00000
EDA,Model,VS-i-run10/299_1,4.00000,11.00000,11.00000,14.00000,11.00000,11.00000
EDA,Model,VS-i-run10/300_1,3.00000,7.00000,7.00000,19.00000,7.00000,7.00000
EDA,Model,VS-i-run11/301_1,6.00000,5.00000,5.00000,18.00000,5.00000,5.00000
EDA,Model,VS-i-run11/302_1,3.00000,9.00000,9.00000,17.00000,9.00000,9.00000
EDA,Model,VS-i-run11/303_1,4.00000,9.00000,9.00000,16.00000,9.00000,9.00000
EDA,Model,VS-i-run11/304_1,4.00000,9.00000,9.00000,16.00000,9.00000,9.00000
EDA,Model,VS-i-run11/305_1,5.00000,8.00000,8.00000,16.00000,8.00000,8.00000
EDA,Model,VS-i-run11/306_1,4.00000,8.00000,8.00000,17.00000,8.00000,8.00000
EDA,Model,VS-i-run11/307_1,5.00000,9.00000,9.00000,15.00000,9.00000,9.00000
EDA,Model,VS-i-run11/308_1,2.00000,10.00000,10.00000,17.00000,10.00000,10.00000
EDA,Model,VS-i-run11/309_1,6.00000,5.00000,5.00000,18.00000,5.00000,5.00000
EDA,Model,VS-i-run11/310_1,4.00000,10.00000,10.00000,15.00000,10.00000,10.00000
EDA,Model,VS-i-run11/311_1,4.00000,9.00000,9.00000,16.00000,9.00000,9.00000
EDA,Model,VS-i-run11/312_1,3.00000,11.00000,11.00000,15.00000,11.00000,11.00000
EDA,Model,VS-i-run11/313_1,2.00000,13.00000,13.00000,14.00000,13.00000,13.00000
EDA,Model,VS-i-run11/314_1,4.00000,10.00000,10.00000,15.00000,10.00000,10.00000
EDA,Model,VS-i-run11/315_1,4.00000,10.00000,10.00000,15.00000,10.00000,10.00000
EDA,Model,VS-i-run11/316_1,6.00000,6.00000,6.00000,17.00000,6.00000,6.00000
EDA,Model,VS-i-run11/317_1,5.00000,6.00000,6.00000,18.00000,6.00000,6.00000
EDA,Model,VS-i-run11/318_1,3.00000,11.00000,11.00000,15.00000,11.00000,11.00000
EDA,Model,VS-i-run11/319_1,7.00000,8.00000,8.00000,14.00000,8.00000,8.00000
EDA,Model,VS-i-run11/320_1,4.00000,10.00000,10.00000,15.00000,10.00000,10.00000
EDA,Model,VS-i-run11/321_1,7.00000,8.00000,8.00000,14.00000,8.00000,8.00000
EDA,Model,VS-i-run11/322_1,3.00000,13.00000,13.00000,13.00000,13.00000,13.00000
EDA,Model,VS-i-run11/323_1,3.00000,13.00000,13.00000,13.00000,13.00000,13.00000
EDA,Model,VS-i-run11/324_1,4.00000,7.00000,7.00000,18.00000,7.00000,7.00000
EDA,Model,VS-i-run11/325_1,7.00000,6.00000,6.00000,16.00000,6.00000,6.00000
EDA,Model,VS-i-run11/326_1,5.00000,9.00000,9.00000,15.00000,9.00000,9.00000
EDA,Model,VS-i-run11/327_1,5.00000,6.00000,6.00000,18.00000,6.00000,6.00000
EDA,Model,VS-i-run11/328_1,2.00000,10.00000,10.00000,17.00000,10.00000,10.00000
EDA,Model,VS-i-run11/329_1,1.00000,17.00000,17.00000,11.00000,17.00000,17.00000
EDA,Model,VS-i-run11/330_1,4.00000,5.00000,5.00000,20.00000,5.00000,5.00000
EDA,Model,VS-i-run12/331_1,5.00000,4.00000,4.00000,20.00000,4.00000,4.00000
EDA,Model,VS-i-run12/332_1,3.00000,12.00000,12.00000,14.00000,12.00000,12.00000
EDA,Model,VS-i-run12/333_1,6.00000,4.00000,4.00000,19.00000,4.00000,4.00000
EDA,Model,VS-i-run12/334_1,5.00000,9.00000,9.00000,15.00000,9.00000,9.00000
EDA,Model,VS-i-run12/335_1,4.00000,5.00000,5.00000,20.00000,5.00000,5.00000
EDA,Model,VS-i-run12/336_1,3.00000,11.00000,11.00000,15.00000,11.00000,11.00000
EDA,Model,VS-i-run12/337_1,2.00000,9.00000,9.00000,18.00000,9.00000,9.00000
EDA,Model,VS-i-run12/338_1,3.00000,11.00000,11.00000,15.00000,11.00000,11.00000
EDA,Model,VS-i-run12/339_1,6.00000,7.00000,7.00000,16.00000,7.00000,7.00000
EDA,Model,VS-i-run12/340_1,4.00000,9.00000,9.00000,16.00000,9.00000,9.00000
EDA,Model,VS-i-run12/341_1,4.00000,6.00000,6.00000,19.00000,6.00000,6.00000
EDA,Model,VS-i-run12/342_1,4.00000,3.00000,3.00000,22.00000,3.00000,3.00000
EDA,Model,VS-i-run12/343_1,3.00000,9.00000,9.00000,17.00000,9.00000,9.00000
EDA,Model,VS-i-run12/344_1,4.00000,11.00000,11.00000,14.00000,11.00000,11.00000
EDA,Model,VS-i-run12/345_1,4.00000,9.00000,9.00000,16.00000,9.00000,9.00000
EDA,Model,VS-i-run12/346_1,3.00000,11.00000,11.00000,15.00000,11.00000,11.00000
EDA,Model,VS-i-run12/347_1,5.00000,5.00000,5.00000,19.00000,5.00000,5.00000
EDA,Model,VS-i-run12/348_1,2.00000,15.00000,15.00000,12.00000,15.00000,15.00000
EDA,Model,VS-i-run12/349_1,3.00000,15.00000,15.00000,11.00000,15.00000,15.00000
EDA,Model,VS-i-run12/350_1,4.00000,6.00000,6.00000,19.00000,6.00000,6.00000
EDA,Model,VS-i-run12/351_1,3.00000,9.00000,9.00000,17.00000,9.00000,9.00000
EDA,Model,VS-i-run12/352_1,3.00000,13.00000,13.00000,13.00000,13.00000,13.00000
EDA,Model,VS-i-run12/353_1,3.00000,10.00000,10.00000,16.00000,10.00000,10.00000
EDA,Model,VS-i-run12/354_1,5.00000,10.00000,10.00000,14.00000,10.00000,10.00000
EDA,Model,VS-i-run12/355_1,6.00000,7.00000,7.00000,16.00000,7.00000,7.00000
EDA,Model,VS-i-run12/356_1,3.00000,11.00000,11.00000,15.00000,11.00000,11.00000
EDA,Model,VS-i-run12/357_1,6.00000,10.00000,10.00000,13.00000,10.00000,10.00000
EDA,Model,VS-i-run12/358_1,5.00000,10.00000,10.00000,14.00000,10.00000,10.00000
EDA,Model,VS-i-run12/359_1,2.00000,11.00000,11.00000,16.00000,11.00000,11.00000
EDA,Model,VS-i-run12/360_1,2.00000,9.00000,9.00000,18.00000,9.00000,9.00000
EDA,Model,VS-i-run13/361_1,5.00000,8.00000,8.00000,16.00000,8.00000,8.00000
EDA,Model,VS-i-run13/362_1,3.00000,8.00000,8.00000,18.00000,8.00000,8.00000
EDA,Model,VS-i-run13/363_1,4.00000,11.00000,11.00000,14.00000,11.00000,11.00000
EDA,Model,VS-i-run13/364_1,7.00000,6.00000,6.00000,16.00000,6.00000,6.00000
EDA,Model,VS-i-run13/365_1,3.00000,10.00000,10.00000,16.00000,10.00000,10.00000
EDA,Model,VS-i-run13/366_1,4.00000,7.00000,7.00000,18.00000,7.00000,7.00000
EDA,Model,VS-i-run13/367_1,3.00000,8.00000,8.00000,18.00000,8.00000,8.00000
EDA,Model,VS-i-run13/368_1,2.00000,12.00000,12.00000,15.00000,12.00000,12.00000
EDA,Model,VS-i-run13/369_1,5.00000,7.00000,7.00000,17.00000,7.00000,7.00000
EDA,Model,VS-i-run13/370_1,2.00000,14.00000,14.00000,13.00000,14.00000,14.00000
EDA,Model,VS-i-run13/371_1,7.00000,8.00000,8.00000,14.00000,8.00000,8.00000
EDA,Model,VS-i-run13/372_1,3.00000,10.00000,10.00000,16.00000,10.00000,10.00000
EDA,Model,VS-i-run13/373_1,7.00000,3.00000,3.00000,19.00000,3.00000,3.00000
EDA,Model,VS-i-run13/374_1,5.00000,10.00000,10.00000,14.00000,10.00000,10.00000
EDA,Model,VS-i-run13/375_1,4.00000,10.00000,10.00000,15.00000,10.00000,10.00000
EDA,Model,VS-i-run13/376_1,5.00000,7.00000,7.00000,17.00000,7.00000,7.00000
